siparis_id,tarih,musteri_id,urun_id,adet,liste_fiyati,kupon_kodu,indirim_tutari,odenen_tutar,kanal,bolge,musteriden_alinan_kargo,kargo_maliyeti
S107645,2026-06-21,M16038,U506,1,890.00,,0.00,890.00,tiktok,İç Anadolu,0.00,0.00
S107646,2026-06-21,M12016,U404,1,1490.00,,0.00,1490.00,organik,Akdeniz,0.00,123.66
S107647,2026-06-21,M16039,U503,2,590.00,,0.00,1180.00,organik,Marmara,0.00,97.47
S107648,2026-06-21,M16040,U504,1,490.00,,0.00,490.00,google,İç Anadolu,0.00,123.66
S107649,2026-06-21,M16041,U506,1,890.00,,0.00,890.00,organik,Ege,0.00,111.25
S107650,2026-06-21,M13524,U501,1,1190.00,,0.00,1190.00,google,Ege,0.00,118.74
S107651,2026-06-21,M11056,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,İç Anadolu,0.00,124.67
S107652,2026-06-21,M16042,U502,1,790.00,,0.00,790.00,organik,İç Anadolu,0.00,121.95
S107653,2026-06-21,M16043,U503,1,590.00,HOSGELDIN30,177.00,413.00,google,Marmara,0.00,96.27
S107653,2026-06-21,M16043,U504,1,490.00,HOSGELDIN30,147.00,343.00,google,Marmara,0.00,0.00
S107654,2026-06-21,M16044,U104,1,2490.00,,0.00,2490.00,organik,Ege,0.00,112.54
S107655,2026-06-21,M16045,U502,1,790.00,HOSGELDIN30,237.00,553.00,organik,Ege,0.00,120.31
S107656,2026-06-21,M16046,U408,1,690.00,,0.00,690.00,google,Ege,0.00,110.12
S107656,2026-06-21,M16046,U502,1,790.00,,0.00,790.00,google,Ege,0.00,0.00
S107657,2026-06-21,M16047,U407,1,1690.00,,0.00,1690.00,organik,Marmara,0.00,96.85
S107658,2026-06-21,M16048,U503,1,590.00,,0.00,590.00,google,Karadeniz,0.00,129.35
S107659,2026-06-21,M12512,U304,1,2490.00,,0.00,2490.00,google,Ege,0.00,114.16
S107660,2026-06-21,M16049,U606,1,490.00,HOSGELDIN30,147.00,343.00,google,Marmara,0.00,117.59
S107660,2026-06-21,M16049,U604,1,590.00,HOSGELDIN30,177.00,413.00,google,Marmara,0.00,0.00
S107660,2026-06-21,M16049,U408,1,690.00,HOSGELDIN30,207.00,483.00,google,Marmara,0.00,0.00
S107661,2026-06-21,M16050,U502,1,790.00,,0.00,790.00,tiktok,İç Anadolu,0.00,106.56
S107662,2026-06-21,M15998,U501,1,1190.00,,0.00,1190.00,tiktok,Marmara,0.00,105.06
S107663,2026-06-21,M16051,U404,1,1490.00,,0.00,1490.00,organik,İç Anadolu,0.00,116.92
S107664,2026-06-21,M16052,U602,1,290.00,,0.00,290.00,organik,Doğu Anadolu,0.00,207.67
S107665,2026-06-21,M16053,U301,1,2190.00,,0.00,2190.00,tiktok,Marmara,0.00,93.91
S107665,2026-06-21,M16053,U205,2,1290.00,,0.00,2580.00,tiktok,Marmara,0.00,0.00
S107666,2026-06-21,M16054,U503,1,590.00,,0.00,590.00,organik,İç Anadolu,0.00,104.78
S107667,2026-06-21,M16055,U408,1,690.00,,0.00,690.00,google,Marmara,0.00,99.86
S107668,2026-06-21,M16029,U503,1,590.00,HOSGELDIN30,177.00,413.00,organik,Akdeniz,0.00,121.33
S107669,2026-06-21,M16056,U303,1,1290.00,,0.00,1290.00,organik,İç Anadolu,0.00,121.82
S107670,2026-06-21,M16057,U406,1,990.00,,0.00,990.00,organik,Akdeniz,0.00,116.57
S107671,2026-06-21,M16058,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,google,Karadeniz,0.00,131.35
S107672,2026-06-21,M16059,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,google,Akdeniz,0.00,127.62
S107673,2026-06-21,M16060,U406,3,990.00,,0.00,2970.00,organik,Güneydoğu Anadolu,0.00,160.15
S107674,2026-06-21,M14858,U303,1,1290.00,HOSGELDIN30,387.00,903.00,instagram,Güneydoğu Anadolu,0.00,174.70
S107674,2026-06-21,M14858,U603,3,390.00,HOSGELDIN30,351.00,819.00,instagram,Güneydoğu Anadolu,0.00,0.00
S107675,2026-06-21,M16061,U604,3,590.00,HOSGELDIN30,531.00,1239.00,organik,İç Anadolu,0.00,111.59
S107676,2026-06-21,M15026,U104,1,2490.00,,0.00,2490.00,organik,Marmara,0.00,107.00
S107676,2026-06-21,M15026,U606,1,490.00,,0.00,490.00,organik,Marmara,0.00,0.00
S107676,2026-06-21,M15026,U408,1,690.00,,0.00,690.00,organik,Marmara,0.00,0.00
S107677,2026-06-21,M16062,U601,2,1290.00,,0.00,2580.00,google,Ege,0.00,105.03
S107678,2026-06-21,M16063,U604,1,590.00,HOSGELDIN30,177.00,413.00,organik,İç Anadolu,0.00,111.55
S107678,2026-06-21,M16063,U408,1,690.00,HOSGELDIN30,207.00,483.00,organik,İç Anadolu,0.00,0.00
S107679,2026-06-21,M16064,U606,1,490.00,,0.00,490.00,instagram,Güneydoğu Anadolu,0.00,160.51
S107680,2026-06-21,M16065,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,101.01
S107681,2026-06-21,M16066,U103,2,3290.00,,0.00,6580.00,organik,Marmara,0.00,102.55
S107682,2026-06-21,M10083,U502,1,790.00,,0.00,790.00,instagram,İç Anadolu,0.00,135.86
S107682,2026-06-21,M10083,U103,1,3290.00,,0.00,3290.00,instagram,İç Anadolu,0.00,0.00
S107682,2026-06-21,M10083,U302,1,3690.00,,0.00,3690.00,instagram,İç Anadolu,0.00,0.00
S107683,2026-06-21,M16067,U405,1,1190.00,,0.00,1190.00,instagram,İç Anadolu,0.00,107.65
S107684,2026-06-21,M16068,U406,1,990.00,HOSGELDIN30,297.00,693.00,organik,İç Anadolu,0.00,122.93
S107685,2026-06-21,M16069,U603,2,390.00,,0.00,780.00,instagram,Doğu Anadolu,0.00,208.25
S107686,2026-06-21,M16070,U101,1,5490.00,,0.00,5490.00,instagram,Marmara,0.00,90.80
S107687,2026-06-21,M16071,U201,1,3490.00,HOSGELDIN30,1047.00,2443.00,organik,Akdeniz,0.00,127.31
S107688,2026-06-21,M16072,U405,1,1190.00,,0.00,1190.00,google,Marmara,0.00,102.32
S107689,2026-06-21,M16073,U606,1,490.00,,0.00,490.00,instagram,Karadeniz,0.00,141.75
S107690,2026-06-21,M16074,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,organik,İç Anadolu,0.00,127.69
S107690,2026-06-21,M16074,U303,1,1290.00,HOSGELDIN30,387.00,903.00,organik,İç Anadolu,0.00,0.00
S107691,2026-06-21,M16075,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,97.80
S107692,2026-06-21,M16076,U401,1,6990.00,,0.00,6990.00,google,Ege,0.00,117.90
S107693,2026-06-21,M16077,U303,1,1290.00,,0.00,1290.00,instagram,İç Anadolu,0.00,124.85
S107694,2026-06-21,M16078,U606,2,490.00,HOSGELDIN30,294.00,686.00,organik,İç Anadolu,0.00,111.73
S107695,2026-06-21,M16032,U504,3,490.00,,0.00,1470.00,organik,İç Anadolu,0.00,103.89
S107696,2026-06-21,M15278,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Güneydoğu Anadolu,0.00,177.73
S107697,2026-06-21,M13316,U503,1,590.00,HOSGELDIN30,177.00,413.00,instagram,Doğu Anadolu,0.00,193.26
S107697,2026-06-21,M13316,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,instagram,Doğu Anadolu,0.00,0.00
S107698,2026-06-21,M16079,U603,1,390.00,,0.00,390.00,organik,Doğu Anadolu,0.00,197.42
S107699,2026-06-21,M16080,U204,1,2290.00,,0.00,2290.00,google,Marmara,0.00,100.06
S107700,2026-06-21,M16081,U403,1,2890.00,HOSGELDIN30,867.00,2023.00,organik,İç Anadolu,0.00,121.07
S107701,2026-06-21,M14848,U105,1,1890.00,,0.00,1890.00,google,Marmara,0.00,93.86
S107702,2026-06-21,M15084,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,99.51
S107703,2026-06-21,M16082,U306,1,690.00,,0.00,690.00,google,Marmara,0.00,107.12
S107704,2026-06-21,M16083,U501,1,1190.00,,0.00,1190.00,google,Marmara,0.00,100.26
S107704,2026-06-21,M16083,U101,1,5490.00,,0.00,5490.00,google,Marmara,0.00,0.00
S107705,2026-06-21,M16084,U306,3,690.00,,0.00,2070.00,tiktok,İç Anadolu,0.00,129.09
S107705,2026-06-21,M16084,U602,1,290.00,,0.00,290.00,tiktok,İç Anadolu,0.00,0.00
S107705,2026-06-21,M16084,U302,1,3690.00,,0.00,3690.00,tiktok,İç Anadolu,0.00,0.00
S107706,2026-06-21,M14916,U204,1,2290.00,,0.00,2290.00,organik,Doğu Anadolu,0.00,194.94
S107706,2026-06-21,M14916,U206,1,4490.00,,0.00,4490.00,organik,Doğu Anadolu,0.00,0.00
S107707,2026-06-21,M15258,U503,2,590.00,,0.00,1180.00,instagram,Akdeniz,0.00,126.97
S107707,2026-06-21,M15258,U603,1,390.00,,0.00,390.00,instagram,Akdeniz,0.00,0.00
S107708,2026-06-21,M16085,U408,1,690.00,HOSGELDIN30,207.00,483.00,tiktok,Ege,0.00,106.02
S107709,2026-06-21,M14494,U301,1,2190.00,,0.00,2190.00,organik,Marmara,0.00,106.67
S107709,2026-06-21,M14494,U603,1,390.00,,0.00,390.00,organik,Marmara,0.00,0.00
S107709,2026-06-21,M14494,U503,2,590.00,,0.00,1180.00,organik,Marmara,0.00,0.00
S107710,2026-06-21,M14988,U504,1,490.00,,0.00,490.00,google,Ege,0.00,99.50
S107711,2026-06-21,M16086,U505,1,1390.00,,0.00,1390.00,tiktok,Ege,0.00,106.90
S107712,2026-06-21,M14379,U204,1,2290.00,,0.00,2290.00,organik,Karadeniz,0.00,133.42
S107713,2026-06-21,M16087,U202,1,2790.00,,0.00,2790.00,google,Karadeniz,0.00,132.14
S107714,2026-06-21,M16088,U405,1,1190.00,,0.00,1190.00,organik,Karadeniz,0.00,124.84
S107715,2026-06-21,M16089,U505,1,1390.00,HOSGELDIN30,417.00,973.00,instagram,Marmara,0.00,106.95
S107716,2026-06-21,M16090,U403,1,2890.00,,0.00,2890.00,tiktok,Akdeniz,0.00,115.74
S107717,2026-06-22,M16091,U501,1,1190.00,,0.00,1190.00,tiktok,Güneydoğu Anadolu,0.00,188.63
S107718,2026-06-22,M16092,U601,1,1290.00,,0.00,1290.00,google,İç Anadolu,0.00,112.48
S107719,2026-06-22,M16093,U605,1,890.00,HOSGELDIN30,267.00,623.00,organik,Marmara,0.00,95.34
S107720,2026-06-22,M15718,U603,1,390.00,HOSGELDIN30,117.00,273.00,google,Ege,0.00,102.49
S107721,2026-06-22,M16094,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,organik,Marmara,0.00,88.80
S107722,2026-06-22,M16095,U306,3,690.00,,0.00,2070.00,organik,Marmara,0.00,89.83
S107723,2026-06-22,M15053,U501,2,1190.00,HOSGELDIN30,714.00,1666.00,instagram,Ege,0.00,107.44
S107724,2026-06-22,M16096,U306,1,690.00,,0.00,690.00,instagram,İç Anadolu,0.00,116.86
S107724,2026-06-22,M16096,U501,1,1190.00,,0.00,1190.00,instagram,İç Anadolu,0.00,0.00
S107725,2026-06-22,M16097,U406,1,990.00,,0.00,990.00,organik,Marmara,0.00,100.17
S107725,2026-06-22,M16097,U504,2,490.00,,0.00,980.00,organik,Marmara,0.00,0.00
S107726,2026-06-22,M16098,U506,1,890.00,HOSGELDIN30,267.00,623.00,instagram,Güneydoğu Anadolu,0.00,174.97
S107727,2026-06-22,M15680,U103,1,3290.00,,0.00,3290.00,tiktok,Akdeniz,0.00,127.03
S107727,2026-06-22,M15680,U605,1,890.00,,0.00,890.00,tiktok,Akdeniz,0.00,0.00
S107727,2026-06-22,M15680,U503,1,590.00,,0.00,590.00,tiktok,Akdeniz,0.00,0.00
S107728,2026-06-22,M15702,U203,1,3990.00,HOSGELDIN30,1197.00,2793.00,organik,İç Anadolu,0.00,118.10
S107729,2026-06-22,M15557,U302,1,3690.00,,0.00,3690.00,tiktok,Ege,0.00,128.82
S107729,2026-06-22,M15557,U306,1,690.00,,0.00,690.00,tiktok,Ege,0.00,0.00
S107729,2026-06-22,M15557,U601,1,1290.00,,0.00,1290.00,tiktok,Ege,0.00,0.00
S107730,2026-06-22,M16099,U301,1,2190.00,,0.00,2190.00,google,Marmara,0.00,105.94
S107730,2026-06-22,M16099,U603,2,390.00,,0.00,780.00,google,Marmara,0.00,0.00
S107730,2026-06-22,M16099,U506,2,890.00,,0.00,1780.00,google,Marmara,0.00,0.00
S107731,2026-06-22,M16100,U506,1,890.00,,0.00,890.00,organik,Karadeniz,0.00,118.21
S107732,2026-06-22,M16101,U601,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Marmara,0.00,97.67
S107733,2026-06-22,M16102,U501,2,1190.00,HOSGELDIN30,714.00,1666.00,tiktok,Akdeniz,0.00,113.07
S107734,2026-06-22,M16103,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,google,Akdeniz,0.00,112.28
S107735,2026-06-22,M16104,U408,1,690.00,,0.00,690.00,organik,Karadeniz,0.00,132.25
S107736,2026-06-22,M14539,U408,1,690.00,,0.00,690.00,instagram,İç Anadolu,0.00,120.60
S107737,2026-06-22,M15790,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,tiktok,Akdeniz,0.00,123.91
S107738,2026-06-22,M16105,U606,1,490.00,,0.00,490.00,google,Doğu Anadolu,0.00,181.77
S107739,2026-06-22,M16106,U408,1,690.00,,0.00,690.00,instagram,Karadeniz,0.00,143.82
S107739,2026-06-22,M16106,U504,1,490.00,,0.00,490.00,instagram,Karadeniz,0.00,0.00
S107740,2026-06-22,M16107,U602,2,290.00,,0.00,580.00,organik,Marmara,0.00,94.58
S107741,2026-06-22,M16108,U606,1,490.00,HOSGELDIN30,147.00,343.00,google,Ege,0.00,106.86
S107742,2026-06-22,M10122,U404,1,1490.00,,0.00,1490.00,tiktok,Akdeniz,0.00,116.36
S107743,2026-06-22,M14400,U502,2,790.00,HOSGELDIN30,474.00,1106.00,instagram,Marmara,0.00,107.35
S107744,2026-06-22,M16109,U207,1,5490.00,HOSGELDIN30,1647.00,3843.00,instagram,Akdeniz,0.00,137.10
S107744,2026-06-22,M16109,U304,2,2490.00,HOSGELDIN30,1494.00,3486.00,instagram,Akdeniz,0.00,0.00
S107745,2026-06-22,M16110,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,88.78
S107746,2026-06-22,M16111,U205,1,1290.00,,0.00,1290.00,organik,Akdeniz,0.00,126.43
S107747,2026-06-22,M15557,U501,1,1190.00,,0.00,1190.00,google,Ege,0.00,116.81
S107748,2026-06-22,M11940,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,tiktok,Güneydoğu Anadolu,0.00,205.21
S107748,2026-06-22,M11940,U605,1,890.00,HOSGELDIN30,267.00,623.00,tiktok,Güneydoğu Anadolu,0.00,0.00
S107748,2026-06-22,M11940,U304,1,2490.00,HOSGELDIN30,747.00,1743.00,tiktok,Güneydoğu Anadolu,0.00,0.00
S107749,2026-06-22,M14465,U502,2,790.00,,0.00,1580.00,instagram,Marmara,0.00,104.14
S107750,2026-06-22,M16112,U606,1,490.00,,0.00,490.00,organik,Marmara,0.00,89.36
S107751,2026-06-22,M15416,U604,1,590.00,,0.00,590.00,google,Marmara,0.00,96.98
S107752,2026-06-22,M16113,U304,1,2490.00,HOSGELDIN30,747.00,1743.00,instagram,Doğu Anadolu,0.00,207.90
S107753,2026-06-22,M16114,U604,1,590.00,HOSGELDIN30,177.00,413.00,google,Doğu Anadolu,0.00,180.18
S107754,2026-06-22,M15812,U501,1,1190.00,,0.00,1190.00,tiktok,Akdeniz,0.00,114.57
S107755,2026-06-22,M16115,U602,1,290.00,,0.00,290.00,instagram,Karadeniz,0.00,129.11
S107756,2026-06-22,M15108,U602,1,290.00,,0.00,290.00,organik,İç Anadolu,0.00,111.66
S107757,2026-06-22,M16116,U406,2,990.00,,0.00,1980.00,organik,Karadeniz,0.00,123.79
S107758,2026-06-22,M16117,U501,1,1190.00,,0.00,1190.00,instagram,Karadeniz,0.00,118.67
S107759,2026-06-22,M16118,U602,1,290.00,,0.00,290.00,organik,İç Anadolu,0.00,124.40
S107760,2026-06-22,M16119,U404,1,1490.00,,0.00,1490.00,organik,Marmara,0.00,103.78
S107761,2026-06-22,M16120,U501,1,1190.00,,0.00,1190.00,eposta,Karadeniz,0.00,127.45
S107762,2026-06-22,M16121,U506,3,890.00,HOSGELDIN30,801.00,1869.00,organik,Marmara,0.00,103.31
S107762,2026-06-22,M16121,U306,1,690.00,HOSGELDIN30,207.00,483.00,organik,Marmara,0.00,0.00
S107762,2026-06-22,M16121,U502,1,790.00,HOSGELDIN30,237.00,553.00,organik,Marmara,0.00,0.00
S107763,2026-06-22,M16122,U504,1,490.00,,0.00,490.00,google,Karadeniz,0.00,134.31
S107763,2026-06-22,M16122,U503,1,590.00,,0.00,590.00,google,Karadeniz,0.00,0.00
S107764,2026-06-22,M16123,U107,1,6490.00,,0.00,6490.00,instagram,Karadeniz,0.00,131.64
S107765,2026-06-22,M16124,U603,1,390.00,,0.00,390.00,tiktok,İç Anadolu,0.00,106.48
S107766,2026-06-22,M14768,U502,1,790.00,HOSGELDIN30,237.00,553.00,eposta,Akdeniz,0.00,112.09
S107767,2026-06-22,M16125,U504,1,490.00,,0.00,490.00,organik,İç Anadolu,0.00,109.81
S107768,2026-06-22,M16126,U602,3,290.00,,0.00,870.00,instagram,Karadeniz,0.00,129.26
S107769,2026-06-22,M16127,U404,1,1490.00,,0.00,1490.00,instagram,İç Anadolu,0.00,117.52
S107770,2026-06-22,M16128,U506,2,890.00,,0.00,1780.00,tiktok,Marmara,0.00,96.68
S107771,2026-06-22,M16129,U305,2,1690.00,,0.00,3380.00,tiktok,Doğu Anadolu,0.00,201.13
S107772,2026-06-22,M16130,U106,1,3990.00,,0.00,3990.00,google,Karadeniz,0.00,125.37
S107772,2026-06-22,M16130,U602,1,290.00,,0.00,290.00,google,Karadeniz,0.00,0.00
S107773,2026-06-22,M16131,U303,1,1290.00,HOSGELDIN30,387.00,903.00,instagram,Ege,0.00,115.61
S107774,2026-06-22,M15045,U101,1,5490.00,,0.00,5490.00,organik,Karadeniz,0.00,123.82
S107775,2026-06-22,M16132,U406,2,990.00,,0.00,1980.00,organik,Akdeniz,0.00,135.28
S107775,2026-06-22,M16132,U101,1,5490.00,,0.00,5490.00,organik,Akdeniz,0.00,0.00
S107775,2026-06-22,M16132,U306,2,690.00,,0.00,1380.00,organik,Akdeniz,0.00,0.00
S107776,2026-06-22,M16133,U403,1,2890.00,,0.00,2890.00,organik,Marmara,0.00,101.81
S107776,2026-06-22,M16133,U506,2,890.00,,0.00,1780.00,organik,Marmara,0.00,0.00
S107776,2026-06-22,M16133,U606,1,490.00,,0.00,490.00,organik,Marmara,0.00,0.00
S107777,2026-06-22,M16134,U201,1,3490.00,,0.00,3490.00,google,İç Anadolu,0.00,119.08
S107778,2026-06-22,M14598,U205,1,1290.00,,0.00,1290.00,tiktok,Doğu Anadolu,0.00,212.55
S107778,2026-06-22,M14598,U404,1,1490.00,,0.00,1490.00,tiktok,Doğu Anadolu,0.00,0.00
S107778,2026-06-22,M14598,U204,1,2290.00,,0.00,2290.00,tiktok,Doğu Anadolu,0.00,0.00
S107779,2026-06-22,M15375,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,İç Anadolu,0.00,121.38
S107780,2026-06-22,M16135,U103,1,3290.00,,0.00,3290.00,organik,Güneydoğu Anadolu,0.00,165.22
S107781,2026-06-22,M14697,U604,1,590.00,HOSGELDIN30,177.00,413.00,instagram,Güneydoğu Anadolu,0.00,169.79
S107782,2026-06-22,M16136,U207,1,5490.00,,0.00,5490.00,google,Marmara,0.00,93.97
S107783,2026-06-22,M16137,U301,1,2190.00,,0.00,2190.00,organik,Marmara,0.00,93.18
S107784,2026-06-22,M16138,U605,2,890.00,HOSGELDIN30,534.00,1246.00,organik,İç Anadolu,0.00,121.25
S107785,2026-06-22,M14705,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Marmara,0.00,99.62
S107786,2026-06-22,M16139,U405,1,1190.00,,0.00,1190.00,google,Marmara,0.00,104.55
S107787,2026-06-22,M16112,U407,1,1690.00,,0.00,1690.00,organik,İç Anadolu,0.00,118.99
S107788,2026-06-22,M16140,U502,3,790.00,,0.00,2370.00,tiktok,Marmara,0.00,105.77
S107789,2026-06-22,M15688,U304,1,2490.00,,0.00,2490.00,tiktok,Marmara,0.00,102.90
S107790,2026-06-22,M16141,U605,1,890.00,HOSGELDIN30,267.00,623.00,instagram,Güneydoğu Anadolu,0.00,171.44
S107791,2026-06-22,M16142,U502,1,790.00,,0.00,790.00,instagram,Karadeniz,0.00,128.31
S107792,2026-06-22,M16143,U503,1,590.00,,0.00,590.00,organik,Akdeniz,0.00,110.10
S107793,2026-06-22,M16144,U504,1,490.00,,0.00,490.00,google,Karadeniz,0.00,140.73
S107794,2026-06-22,M16145,U503,2,590.00,,0.00,1180.00,instagram,Marmara,0.00,94.73
S107795,2026-06-22,M11194,U405,1,1190.00,,0.00,1190.00,organik,Akdeniz,0.00,109.59
S107796,2026-06-22,M15524,U605,1,890.00,,0.00,890.00,organik,Marmara,0.00,92.50
S107797,2026-06-22,M16146,U303,1,1290.00,,0.00,1290.00,organik,Karadeniz,0.00,125.88
S107797,2026-06-22,M16146,U306,2,690.00,,0.00,1380.00,organik,Karadeniz,0.00,0.00
S107798,2026-06-22,M16068,U602,1,290.00,HOSGELDIN30,87.00,203.00,organik,Marmara,0.00,90.97
S107799,2026-06-22,M16147,U408,2,690.00,,0.00,1380.00,google,Karadeniz,0.00,121.72
S107800,2026-06-22,M14882,U604,2,590.00,,0.00,1180.00,organik,Ege,0.00,117.25
S107801,2026-06-22,M16148,U501,2,1190.00,,0.00,2380.00,organik,Karadeniz,0.00,140.31
S107802,2026-06-22,M16149,U601,1,1290.00,,0.00,1290.00,organik,Doğu Anadolu,0.00,178.01
S107803,2026-06-22,M16150,U505,1,1390.00,,0.00,1390.00,google,Ege,0.00,110.27
S107803,2026-06-22,M16150,U504,1,490.00,,0.00,490.00,google,Ege,0.00,0.00
S107804,2026-06-22,M16151,U407,1,1690.00,,0.00,1690.00,eposta,Ege,0.00,103.37
S107805,2026-06-22,M12543,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Karadeniz,0.00,129.84
S107805,2026-06-22,M12543,U301,1,2190.00,HOSGELDIN30,657.00,1533.00,organik,Karadeniz,0.00,0.00
S107806,2026-06-22,M16152,U407,1,1690.00,,0.00,1690.00,organik,Marmara,0.00,95.55
S107807,2026-06-22,M14987,U404,1,1490.00,HOSGELDIN30,447.00,1043.00,google,Güneydoğu Anadolu,0.00,160.79
S107808,2026-06-22,M16153,U602,1,290.00,,0.00,290.00,tiktok,Akdeniz,0.00,120.26
S107809,2026-06-22,M16154,U502,1,790.00,,0.00,790.00,organik,Akdeniz,0.00,124.14
S107810,2026-06-22,M14446,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Ege,0.00,118.52
S107810,2026-06-22,M14446,U602,1,290.00,HOSGELDIN30,87.00,203.00,organik,Ege,0.00,0.00
S107810,2026-06-22,M14446,U504,2,490.00,HOSGELDIN30,294.00,686.00,organik,Ege,0.00,0.00
S107811,2026-06-22,M15733,U408,1,690.00,,0.00,690.00,instagram,Karadeniz,0.00,127.50
S107812,2026-06-22,M16155,U501,1,1190.00,,0.00,1190.00,organik,Ege,0.00,112.31
S107812,2026-06-22,M16155,U602,1,290.00,,0.00,290.00,organik,Ege,0.00,0.00
S107813,2026-06-22,M16156,U502,1,790.00,,0.00,790.00,organik,İç Anadolu,0.00,125.61
S107813,2026-06-22,M16156,U604,3,590.00,,0.00,1770.00,organik,İç Anadolu,0.00,0.00
S107814,2026-06-22,M15989,U405,1,1190.00,,0.00,1190.00,google,Ege,0.00,117.02
S107815,2026-06-22,M16157,U501,3,1190.00,,0.00,3570.00,organik,Ege,0.00,113.72
S107815,2026-06-22,M16157,U408,1,690.00,,0.00,690.00,organik,Ege,0.00,0.00
S107816,2026-06-22,M16158,U406,3,990.00,,0.00,2970.00,organik,Marmara,0.00,99.90
S107817,2026-06-22,M16159,U408,1,690.00,,0.00,690.00,organik,Ege,0.00,123.56
S107817,2026-06-22,M16159,U606,3,490.00,,0.00,1470.00,organik,Ege,0.00,0.00
S107817,2026-06-22,M16159,U602,1,290.00,,0.00,290.00,organik,Ege,0.00,0.00
S107818,2026-06-23,M15380,U206,2,4490.00,,0.00,8980.00,organik,Ege,0.00,117.23
S107819,2026-06-23,M14906,U406,3,990.00,,0.00,2970.00,instagram,Marmara,0.00,100.81
S107820,2026-06-23,M16160,U207,1,5490.00,HOSGELDIN30,1647.00,3843.00,organik,Karadeniz,0.00,120.51
S107821,2026-06-23,M16161,U505,1,1390.00,,0.00,1390.00,instagram,Karadeniz,0.00,141.43
S107822,2026-06-23,M13245,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Karadeniz,0.00,119.94
S107823,2026-06-23,M16162,U601,1,1290.00,,0.00,1290.00,google,Doğu Anadolu,0.00,195.10
S107824,2026-06-23,M13477,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Doğu Anadolu,0.00,207.19
S107825,2026-06-23,M16163,U406,1,990.00,HOSGELDIN30,297.00,693.00,google,Akdeniz,0.00,138.63
S107825,2026-06-23,M16163,U604,1,590.00,HOSGELDIN30,177.00,413.00,google,Akdeniz,0.00,0.00
S107826,2026-06-23,M16026,U202,1,2790.00,,0.00,2790.00,organik,Akdeniz,0.00,129.79
S107827,2026-06-23,M14735,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Ege,0.00,113.63
S107827,2026-06-23,M14735,U405,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Ege,0.00,0.00
S107828,2026-06-23,M14745,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Doğu Anadolu,0.00,200.32
S107828,2026-06-23,M14745,U105,2,1890.00,HOSGELDIN30,1134.00,2646.00,instagram,Doğu Anadolu,0.00,0.00
S107829,2026-06-23,M16164,U604,1,590.00,HOSGELDIN30,177.00,413.00,organik,Ege,0.00,110.08
S107830,2026-06-23,M16165,U604,1,590.00,,0.00,590.00,google,Karadeniz,0.00,128.34
S107831,2026-06-23,M16166,U504,2,490.00,,0.00,980.00,organik,İç Anadolu,0.00,114.27
S107832,2026-06-23,M16167,U406,1,990.00,,0.00,990.00,organik,Akdeniz,0.00,117.58
S107833,2026-06-23,M10967,U302,1,3690.00,,0.00,3690.00,organik,Marmara,0.00,100.40
S107834,2026-06-23,M16168,U403,1,2890.00,HOSGELDIN30,867.00,2023.00,google,İç Anadolu,0.00,125.31
S107835,2026-06-23,M16169,U506,3,890.00,,0.00,2670.00,organik,Doğu Anadolu,0.00,177.60
S107836,2026-06-23,M16170,U406,1,990.00,,0.00,990.00,instagram,Marmara,0.00,99.15
S107837,2026-06-23,M16171,U606,2,490.00,HOSGELDIN30,294.00,686.00,instagram,İç Anadolu,0.00,111.98
S107838,2026-06-23,M16160,U404,1,1490.00,,0.00,1490.00,organik,Ege,0.00,126.80
S107838,2026-06-23,M16160,U602,1,290.00,,0.00,290.00,organik,Ege,0.00,0.00
S107839,2026-06-23,M16172,U303,1,1290.00,,0.00,1290.00,organik,Marmara,0.00,108.60
S107839,2026-06-23,M16172,U504,1,490.00,,0.00,490.00,organik,Marmara,0.00,0.00
S107839,2026-06-23,M16172,U105,1,1890.00,,0.00,1890.00,organik,Marmara,0.00,0.00
S107840,2026-06-23,M16173,U406,1,990.00,,0.00,990.00,organik,Ege,0.00,114.06
